date_or_order,day_index,split_code,actual_productivity,predicted_productivity,pi_lower,pi_upper,is_burn_in,series,p_alarm,actual_alarm,_order_key,team_display,department_display,targeted_productivity,incentive,wip,no_of_workers,over_time,smv,no_of_style_change,quarter,date,forecast_gap,below_target,risk_status,risk_flag,interval_width,suggested_focus
4,4,0,0.888686869,0.7206990719271897,0.1945712270314128,0.9652601579625903,True,11__0,0.4467545205185221,0,4,Team 11,Finishing,0.8,0,,15.0,2700,4.15,0,1,2015-01-06,-0.0793009280728103,True,High Risk,1,0.7706889309311775,Review overtime
6,5,0,0.515606061,0.5853534505650299,0.1161080476501829,0.9383119514609874,True,11__0,0.6119434456516114,1,6,Team 11,Finishing,0.8,0,,5.0,900,4.15,0,2,2015-01-08,-0.2146465494349702,True,High Risk,1,0.8222039038108045,Review staffing
7,6,0,0.817424242,0.6462932795019948,0.1475909851867953,0.9509128866349128,True,11__0,0.5423593780156667,0,7,Team 11,Finishing,0.8,0,,8.0,1440,4.15,0,2,2015-01-10,-0.15370672049800527,True,High Risk,1,0.8033219014481174,Review team conditions
8,7,0,0.668087121,0.6619593403760602,0.1574385936805497,0.9537652187349184,True,11__0,0.5232045284410224,1,8,Team 11,Finishing,0.8,0,,8.0,1440,4.15,0,2,2015-01-11,-0.13804065962393985,True,High Risk,1,0.7963266250543687,Review team conditions
9,8,0,0.640577652,0.6624018400810765,0.1584856788890717,0.9535913584194572,False,11__0,0.5227096962168121,1,9,Team 11,Finishing,0.8,0,,8.0,1440,4.15,0,2,2015-01-12,-0.13759815991892355,True,High Risk,1,0.7951056795303855,Review team conditions
10,9,0,0.601278409,0.6609545278869592,0.1583042155724604,0.9530726990829466,False,11__0,0.5245705370501593,1,10,Team 11,Finishing,0.8,0,,8.0,1440,4.15,0,2,2015-01-13,-0.13904547211304086,True,High Risk,1,0.7947684835104861,Review team conditions
11,10,0,0.934607438,0.6359477118358363,0.144576946210009,0.94772601976479,False,11__0,0.5552768513567845,0,11,Team 11,Finishing,0.8,0,,7.0,1980,4.15,0,2,2015-01-14,-0.16405228816416373,True,High Risk,1,0.803149073554781,Review staffing
13,11,0,0.313852814,0.6519102852845177,0.1539554728638875,0.9508978717934724,False,11__0,0.5359027811461563,1,13,Team 11,Finishing,0.8,0,,7.0,1260,4.15,0,3,2015-01-17,-0.14808971471548238,True,High Risk,1,0.796942398929585,Review staffing
14,12,0,0.838383838,0.7043309058167886,0.1889970785196552,0.960811615398584,False,11__0,0.3210178248440468,0,14,Team 11,Finishing,0.65,0,,12.0,2160,4.15,0,3,2015-01-18,0.054330905816788566,False,Watch,0,0.7718145368789288,Review overtime
15,13,0,0.409545455,0.6607548216087501,0.160196115029591,0.952351319983843,False,11__0,0.4210515640950562,1,15,Team 11,Finishing,0.7,0,,8.0,1440,4.15,0,3,2015-01-19,-0.03924517839124986,True,High Risk,1,0.7921552049542521,Review team conditions
16,14,0,0.362666667,0.7293341725125816,0.209458302878734,0.9650663087814618,False,11__0,0.3337119702399589,1,16,Team 11,Finishing,0.7,0,,15.0,2700,4.15,0,3,2015-01-20,0.029334172512581635,False,Watch,0,0.7556080059027278,Review overtime
17,15,0,0.470769231,0.644885756307079,0.1517446069077811,0.9487592375867918,False,11__0,0.4403812729709943,1,17,Team 11,Finishing,0.7,0,,9.0,2700,4.15,0,3,2015-01-21,-0.05511424369292095,True,High Risk,1,0.7970146306790107,Review overtime
19,16,0,0.896022727,0.6461971366393146,0.1528464479708386,0.9489029206806968,False,11__0,0.4895557235868756,0,19,Team 11,Finishing,0.75,0,,10.0,1800,4.15,0,4,2015-01-24,-0.10380286336068545,True,High Risk,1,0.7960564727098582,Review overtime
23,17,0,0.259375,0.6619231420697806,0.162170635112578,0.952161100573631,False,11__0,0.2441547466858097,1,23,Team 11,Finishing,0.5,0,,8.0,960,2.9,0,4,2015-01-28,0.16192314206978065,False,Healthy,0,0.789990465461053,No immediate action
24,18,0,0.864583333,0.7033471718680304,0.1902171254602996,0.9601462329822734,False,11__0,0.2790133799354665,0,24,Team 11,Finishing,0.6,0,,8.0,960,2.9,0,0,2015-01-29,0.10334717186803044,False,Healthy,0,0.7699291075219739,No immediate action
25,19,0,0.971866667,0.6268534283014322,0.1421913948283883,0.9447173468826232,False,11__0,0.4134997963085001,0,25,Team 11,Finishing,0.65,0,,5.0,600,3.94,0,0,2015-01-31,-0.02314657169856782,True,High Risk,1,0.8025259520542349,Review staffing
38,20,0,0.715333333,0.7170559403329926,0.2013578770687388,0.9624912331753548,False,11__0,0.2629447720092359,0,38,Team 11,Finishing,0.6,0,,10.0,1200,2.9,0,3,2015-02-15,0.1170559403329926,False,Healthy,0,0.761133356106616,No immediate action
43,21,1,0.805555556,0.7260274963226195,0.2088166589997715,0.964047812231892,False,11__0,0.2525690532409543,0,43,Team 11,Finishing,0.6,0,,12.0,2880,2.9,0,4,2015-02-22,0.12602749632261956,False,Healthy,0,0.7552311532321204,No immediate action
45,22,1,0.5046875,0.6852042076939814,0.178318567120575,0.9564456739332988,False,11__0,0.3897298027219432,1,45,Team 11,Finishing,0.7,0,,8.0,960,2.9,0,4,2015-02-24,-0.014795792306018574,True,Watch,0,0.7781271068127238,Review team conditions
53,23,2,0.927291667,0.7371645043162793,0.218872937365676,0.965879453329532,False,11__0,0.4218589998726985,0,53,Team 11,Finishing,0.8,0,,10.0,1200,2.9,0,1,2015-03-05,-0.06283549568372071,True,High Risk,1,0.7470065159638559,Review team conditions
54,24,2,0.657083333,0.7220669981696308,0.2061652650753453,0.9632152009410804,False,11__0,0.4433290126667237,1,54,Team 11,Finishing,0.8,0,,8.0,960,2.9,0,1,2015-03-07,-0.07793300183036922,True,High Risk,1,0.7570499358657351,Review team conditions
55,25,2,0.755208333,0.7115809933609909,0.1980164449334819,0.9612789729117392,False,11__0,0.4579128042926211,0,55,Team 11,Finishing,0.8,0,,8.0,960,2.9,0,2,2015-03-08,-0.08841900663900915,True,High Risk,1,0.7632625279782573,Review team conditions
56,26,2,0.960625,0.9682093536617776,0.730526070917109,0.9974299840854604,False,11__0,0.0351398716380977,0,56,Team 11,Finishing,0.8,960,,8.0,0,2.9,0,2,2015-03-09,0.16820935366177758,False,Healthy,0,0.2669039131683514,No immediate action
57,27,2,0.758229167,0.7118665757887342,0.1985285624083062,0.9612625941928162,False,11__0,0.4574846541676017,0,57,Team 11,Finishing,0.8,0,,8.0,960,2.9,0,2,2015-03-10,-0.0881334242112658,True,High Risk,1,0.76273403178451,Review team conditions
58,28,2,0.874027778,0.7351121808562161,0.2179075695328378,0.965360258012528,False,11__0,0.4246536425037693,0,58,Team 11,Finishing,0.8,0,,10.0,2400,2.9,0,2,2015-03-11,-0.06488781914378394,True,High Risk,1,0.7474526884796902,Review overtime
0,0,0,0.800570492,0.73356145617424,0.234486630718704,0.9614244197824796,True,11__1,0.423506220365638,0,0,Team 11,Sewing,0.8,50,968.0,30.5,3660,11.41,0,1,2015-01-01,-0.06643854382576009,True,High Risk,1,0.7269377890637756,Review staffing
1,1,0,0.800237288,0.7414908104055846,0.2486889102805095,0.9615889777923212,True,11__1,0.4100599407369241,0,1,Team 11,Sewing,0.8,50,1005.0,29.5,7080,11.61,0,1,2015-01-03,-0.05850918959441542,True,High Risk,1,0.7129000675118118,Review staffing
2,2,0,0.750348457,0.7131415691501256,0.2281480377824592,0.9546043129522342,True,11__1,0.3948906016339825,0,2,Team 11,Sewing,0.75,45,513.0,54.0,6480,19.31,0,1,2015-01-04,-0.03685843084987439,True,Watch,0,0.7264562751697751,Review staffing
3,3,0,0.800250962,0.7492587797707794,0.2653783947952208,0.9613813520615424,True,11__1,0.3957953990066849,0,3,Team 11,Sewing,0.8,50,678.0,55.0,4800,19.31,0,1,2015-01-05,-0.050741220229220674,True,Watch,0,0.6960029572663216,Review staffing
4,4,0,0.750057851,0.7283306916673712,0.2477695598469973,0.9564341446419812,True,11__1,0.3707166148704223,0,4,Team 11,Sewing,0.75,45,590.0,55.0,9900,19.31,0,1,2015-01-06,-0.02166930833262881,True,Watch,0,0.7086645847949838,Review staffing
5,5,0,0.412119835,0.6776434519575597,0.2065446170776188,0.9445919090007048,True,11__1,0.5038301606789628,1,5,Team 11,Sewing,0.8,40,568.0,55.0,9900,31.83,0,1,2015-01-07,-0.12235654804244034,True,High Risk,1,0.738047291923086,Review incentive
6,6,0,0.349951389,0.6754147802697159,0.2076259774747462,0.943155764018718,True,11__1,0.102900518318671,0,6,Team 11,Sewing,0.35,38,287.0,54.0,25920,12.52,0,2,2015-01-08,0.32541478026971593,False,Healthy,0,0.7355297865439718,No immediate action
7,7,0,0.673245283,0.6879424108946733,0.2182166969379764,0.9459121196059987,True,11__1,0.1920706522098001,0,7,Team 11,Sewing,0.5,38,749.0,53.0,9540,12.52,0,2,2015-01-10,0.18794241089467334,False,Healthy,0,0.7276954226680223,No immediate action
8,8,0,0.600229846,0.666912714450632,0.2032815997759865,0.9403734132591454,False,11__1,0.3007036374933719,0,8,Team 11,Sewing,0.6,30,831.0,53.0,9540,12.52,0,2,2015-01-11,0.06691271445063207,False,Watch,0,0.7370918134831589,Review incentive
9,9,0,0.64998056,0.7127273952138503,0.2409086840410971,0.951210149694338,False,11__1,0.2884392363923564,0,9,Team 11,Sewing,0.65,44,1004.0,53.0,9540,12.52,0,2,2015-01-12,0.06272739521385029,False,Healthy,0,0.7103014656532409,No immediate action
10,10,0,0.582301029,0.6030519009431861,0.1631450280041975,0.9222657961762756,False,11__1,0.4894951123806375,1,10,Team 11,Sewing,0.7,37,530.0,53.0,9540,27.13,0,2,2015-01-13,-0.0969480990568139,True,High Risk,1,0.7591207681720781,Review incentive
11,11,0,0.35003125,0.6280302078582782,0.1790358178557464,0.929112536837456,False,11__1,0.1328521708519543,0,11,Team 11,Sewing,0.35,23,838.0,55.0,7200,14.61,0,2,2015-01-14,0.27803020785827826,False,Healthy,0,0.7500767189817096,No immediate action
12,12,0,0.500025069,0.6158811604947407,0.1720589189245965,0.9253736163184292,False,11__1,0.2663155595610103,0,12,Team 11,Sewing,0.5,30,917.0,55.0,9900,14.89,0,3,2015-01-15,0.11588116049474073,False,Healthy,0,0.7533146973938327,No immediate action
13,13,0,0.600273268,0.6396168519861067,0.1874125933660288,0.931964537729836,False,11__1,0.3335164504785765,0,13,Team 11,Sewing,0.6,38,1027.0,56.0,10080,14.89,0,3,2015-01-17,0.03961685198610676,False,Watch,0,0.7445519443638072,Review incentive
14,14,0,0.650299575,0.6647768242263917,0.2052602003948025,0.9385804416363416,False,11__1,0.3511762662114374,0,14,Team 11,Sewing,0.65,44,1140.0,57.0,10260,14.89,0,3,2015-01-18,0.014776824226391705,False,Watch,0,0.733320241241539,Review WIP
15,15,0,0.700170388,0.6986682373128327,0.2321808449306866,0.9469769017819274,False,11__1,0.3564684347959101,0,15,Team 11,Sewing,0.7,50,1484.0,57.0,10260,14.89,0,3,2015-01-19,-0.0013317626871672816,True,Watch,0,0.7147960568512408,Review WIP
16,16,0,0.700170388,0.69912012968671,0.2330227197862602,0.9469556730282808,False,11__1,0.355648481678732,0,16,Team 11,Sewing,0.7,50,1501.0,57.0,10260,14.89,0,3,2015-01-20,-0.0008798703132899544,True,Watch,0,0.7139329532420206,Review WIP
17,17,0,0.700170388,0.7038879170442401,0.2374539071549631,0.9480030940931534,False,11__1,0.3486840739840409,0,17,Team 11,Sewing,0.7,50,1735.0,57.0,10260,14.89,0,3,2015-01-21,0.0038879170442401856,False,Watch,0,0.7105491869381904,Review WIP
18,18,0,0.700170388,0.6977459173502046,0.2325314550361628,0.9464326674943762,False,11__1,0.35736218018022,0,18,Team 11,Sewing,0.7,50,1863.0,57.0,10260,14.89,0,4,2015-01-22,-0.0022540826497953192,True,Watch,0,0.7139012124582134,Review WIP
19,19,0,0.750041201,0.6361575924697339,0.1859075509815493,0.9306761972227832,False,11__1,0.5021923260112641,0,19,Team 11,Sewing,0.75,56,1282.0,57.0,10260,42.97,0,4,2015-01-24,-0.11384240753026609,True,High Risk,1,0.7447686462412338,Review WIP
20,20,0,0.59114168,0.5323941442738458,0.1300515273697987,0.8966593015776324,False,11__1,0.638039335912042,1,20,Team 11,Sewing,0.75,40,532.0,57.0,10260,42.97,0,4,2015-01-25,-0.2176058557261542,True,High Risk,1,0.7666077742078337,Review incentive
21,21,0,0.350066986,0.525766352815518,0.1275442521337855,0.8937523019282076,False,11__1,0.2168032928836286,0,21,Team 11,Sewing,0.35,23,749.0,57.0,10260,28.08,0,4,2015-01-26,0.175766352815518,False,Healthy,0,0.7662080497944221,No immediate action
22,22,0,0.37046657,0.4904758747218042,0.112069345505106,0.8801013604838565,False,11__1,0.415096235734122,1,22,Team 11,Sewing,0.5,23,1282.0,54.0,6480,48.18,0,4,2015-01-27,-0.009524125278195794,True,High Risk,1,0.7680320149787505,Review WIP
23,23,0,0.500567308,0.6457686877143358,0.1943813170322403,0.9325038995593588,False,11__1,0.2312168217631028,0,23,Team 11,Sewing,0.5,46,1413.0,54.0,5880,20.1,0,4,2015-01-28,0.14576868771433582,False,Healthy,0,0.7381225825271185,No immediate action
24,24,0,0.60059761,0.7019750791978298,0.2378203241417129,0.9469846301343804,False,11__1,0.2531657876468667,0,24,Team 11,Sewing,0.6,46,1601.0,51.0,4320,20.1,0,0,2015-01-29,0.10197507919782978,False,Healthy,0,0.7091643059926676,No immediate action
25,25,0,0.650148148,0.7077472678500745,0.2431692724876778,0.9482938015876726,False,11__1,0.2917316002267929,0,25,Team 11,Sewing,0.65,49,1417.0,54.0,6480,20.1,0,0,2015-01-31,0.057747267850074446,False,Healthy,0,0.7051245290999948,No immediate action
26,26,0,0.700508929,0.8030250041638493,0.3507583810498363,0.9687944110283984,False,11__1,0.2032750217623756,0,26,Team 11,Sewing,0.7,75,1192.0,54.0,6120,20.1,0,1,2015-02-01,0.1030250041638493,False,Healthy,0,0.6180360299785621,No immediate action
27,27,0,0.700398148,0.7862465648722702,0.3261637501166875,0.9657318482634764,False,11__1,0.2285260008146313,0,27,Team 11,Sewing,0.7,60,9792.0,54.0,6480,20.55,0,1,2015-02-02,0.08624656487227023,False,Healthy,0,0.6395680981467888,No immediate action
28,28,0,0.700513566,0.698910848370489,0.2358814039496505,0.946043015331429,False,11__1,0.3547949815601943,0,28,Team 11,Sewing,0.7,60,946.0,54.0,5760,25.31,0,1,2015-02-03,-0.0010891516295109538,True,Watch,0,0.7101616113817785,Review staffing
29,29,0,0.700278846,0.7624859510080155,0.2994174316731153,0.9604427868924628,False,11__1,0.2620568881370882,0,29,Team 11,Sewing,0.7,60,1042.0,53.0,6120,10.05,0,1,2015-02-04,0.06248595100801557,False,Healthy,0,0.6610253552193475,No immediate action
30,30,0,0.7504,0.5960325886383002,0.1640472636063798,0.9174523015968264,False,11__1,0.5572480269971173,0,30,Team 11,Sewing,0.75,34,668.0,26.0,2520,10.05,0,1,2015-02-05,-0.15396741136169978,True,High Risk,1,0.7534050379904467,Review incentive
31,31,0,0.750027778,0.6433826300317258,0.1937314422896026,0.9314414827991258,False,11__1,0.4920086441026722,0,31,Team 11,Sewing,0.75,45,677.0,27.0,3240,10.05,0,1,2015-02-07,-0.1066173699682742,True,High Risk,1,0.7377100405095232,Review staffing
32,32,0,0.750027778,0.6346065827852252,0.1879995106565178,0.9288963733479894,False,11__1,0.5043948962200989,0,32,Team 11,Sewing,0.75,45,629.0,27.0,3240,10.05,0,2,2015-02-08,-0.11539341721477481,True,High Risk,1,0.7408968626914716,Review staffing
33,33,0,0.750648148,0.6814149924896116,0.220228648207207,0.9420724729006138,False,11__1,0.4371401026985816,0,33,Team 11,Sewing,0.75,45,103.0,54.0,0,10.05,0,2,2015-02-09,-0.06858500751038843,True,High Risk,1,0.7218438246934068,Review staffing
34,34,0,0.750648148,0.5206706204554848,0.1246910880267483,0.8923136624871746,False,11__1,0.7070333609549371,0,34,Team 11,Sewing,0.8,34,13.0,54.0,3240,10.05,0,2,2015-02-10,-0.2793293795445152,True,High Risk,1,0.7676225744604263,Review incentive
35,35,0,0.507903226,0.5807432674874954,0.1543148579103343,0.9132824642031188,False,11__1,0.1677070190426542,0,35,Team 11,Sewing,0.35,0,434.0,52.0,3240,11.41,1,2,2015-02-11,0.2307432674874954,False,Healthy,0,0.7589676062927845,No immediate action
36,36,0,0.50012336,0.605269596377031,0.1675770530961368,0.9212865494326224,False,11__1,0.2769964146361122,0,36,Team 11,Sewing,0.5,0,1039.0,55.0,2280,11.41,2,2,2015-02-12,0.10526959637703104,False,Healthy,0,0.7537094963364857,No immediate action
37,37,0,0.600447507,0.6595247493168661,0.2052826565684726,0.9357941306658204,False,11__1,0.3060286365148306,0,37,Team 11,Sewing,0.6,23,1039.0,55.0,2280,11.41,2,2,2015-02-14,0.05952474931686613,False,Watch,0,0.7305114740973477,Review incentive
38,38,0,0.650223718,0.6266393464623122,0.1830557748668855,0.9264897763812976,False,11__1,0.4010688780878542,0,38,Team 11,Sewing,0.65,23,700.0,53.0,2640,11.41,2,3,2015-02-15,-0.023360653537687792,True,High Risk,1,0.7434340015144121,Review incentive
39,39,0,0.565972222,0.650781694813221,0.1994573368629274,0.9332525173106084,False,11__1,0.4231368506536305,1,39,Team 11,Sewing,0.7,30,680.0,54.0,2160,11.41,2,3,2015-02-16,-0.04921830518677894,True,High Risk,1,0.733795180447681,Review incentive
40,40,0,0.700614035,0.6605561423109787,0.2064894698717219,0.9359037604132115,False,11__1,0.409323364227356,0,40,Team 11,Sewing,0.7,30,1054.0,56.0,3420,11.41,2,3,2015-02-17,-0.039443857689021256,True,High Risk,1,0.7294142905414897,Review WIP
41,41,1,0.8211125,0.6492520093220064,0.198557588141022,0.9327621164147402,False,11__1,0.4252503109152619,0,41,Team 11,Sewing,0.7,30,685.0,56.0,3360,11.41,2,3,2015-02-18,-0.050747990677993515,True,High Risk,1,0.7342045282737182,Review incentive
42,42,1,0.700540441,0.6558653036149361,0.203312418817517,0.93455131885036,False,11__1,0.4159041015932814,0,42,Team 11,Sewing,0.7,30,653.0,58.0,3480,11.41,2,3,2015-02-19,-0.04413469638506384,True,High Risk,1,0.731238900032843,Review incentive
43,43,1,0.672140805,0.5788206196610162,0.1536997901551027,0.912398657244662,False,11__1,0.5797653741782048,0,43,Team 11,Sewing,0.75,0,834.0,58.0,3480,11.41,2,4,2015-02-22,-0.17117938033898383,True,High Risk,1,0.7586988670895592,Review incentive
44,44,1,0.750293939,0.5842725701737669,0.1568219420981342,0.914071446304396,False,11__1,0.572680153221252,0,44,Team 11,Sewing,0.75,0,826.0,58.0,2820,11.41,2,4,2015-02-23,-0.16572742982623312,True,High Risk,1,0.7572495042062618,Review incentive
45,45,1,0.750437269,0.6659980734727332,0.2110082346108406,0.9371816263811872,False,11__1,0.4593664155566235,0,45,Team 11,Sewing,0.75,34,698.0,57.0,3360,11.61,2,4,2015-02-24,-0.08400192652726679,True,High Risk,1,0.7261733917703466,Review incentive
46,46,1,0.750503571,0.6703887542513104,0.2145932288355836,0.9382512996512103,False,11__1,0.4529001816788298,0,46,Team 11,Sewing,0.75,45,635.0,57.0,3360,11.61,0,4,2015-02-25,-0.07961124574868961,True,High Risk,1,0.7236580708156267,Review team conditions
47,47,1,0.800516667,0.7325694624432957,0.2686284389578079,0.9535825410571784,False,11__1,0.4181238103822819,0,47,Team 11,Sewing,0.8,50,816.0,57.0,2820,11.61,2,4,2015-02-26,-0.06743053755670436,True,High Risk,1,0.6849541020993706,Review team conditions
48,48,1,0.800779018,0.7848031043429854,0.3268509553293893,0.9650480783306686,False,11__1,0.3302090863935799,0,48,Team 11,Sewing,0.8,50,954.0,58.0,0,11.61,2,4,2015-02-28,-0.015196895657014653,True,Watch,0,0.6381971230012793,Review team conditions
49,49,1,0.682433036,0.7588040335574254,0.2955605307789574,0.9595916502855538,False,11__1,0.3748145140309073,0,49,Team 11,Sewing,0.8,50,347.0,57.0,0,11.61,0,1,2015-03-01,-0.041195966442574616,True,Watch,0,0.6640311195065964,Review team conditions
50,50,2,0.800309211,0.772425268639866,0.3118128058402765,0.9624236502363208,False,11__1,0.3515019853816331,0,50,Team 11,Sewing,0.8,50,632.0,57.0,0,11.61,0,1,2015-03-02,-0.027574731360133997,True,Watch,0,0.6506108443960443,Review team conditions
51,51,2,0.800701754,0.7720923228275587,0.3115737421029799,0.9623260358292344,False,11__1,0.3520210254759383,0,51,Team 11,Sewing,0.8,50,601.0,56.0,0,11.41,0,1,2015-03-03,-0.02790767717244136,True,Watch,0,0.6507522937262544,Review staffing
52,52,2,0.800701754,0.72443685388501,0.2601807527047127,0.9518216068884846,False,11__1,0.4313869728274703,0,52,Team 11,Sewing,0.8,38,433.0,56.0,0,11.41,0,1,2015-03-04,-0.07556314611499004,True,High Risk,1,0.691640854183772,Review incentive
53,53,2,0.800701754,0.7188947428865758,0.2559948615470074,0.9502593516894962,False,11__1,0.4400991102838885,0,53,Team 11,Sewing,0.8,50,455.0,56.0,3420,11.41,0,1,2015-03-05,-0.0811052571134242,True,High Risk,1,0.6942644901424888,Review staffing
54,54,2,0.800034503,0.7243804173088078,0.2612612962383634,0.9515358423784545,False,11__1,0.4312786858635475,0,54,Team 11,Sewing,0.8,50,471.0,58.0,3420,11.41,0,1,2015-03-07,-0.07561958269119229,True,High Risk,1,0.690274546140091,Review team conditions
55,55,2,0.800034503,0.7058580123434225,0.2440337062071274,0.9471508278081262,False,11__1,0.4607515178386763,0,55,Team 11,Sewing,0.8,50,313.0,58.0,3420,11.41,0,2,2015-03-08,-0.09414198765657755,True,High Risk,1,0.7031171216009988,Review team conditions
